ID,lane_count,vehicle_fromTaz,vehicle_toTaz,avrg_speed,ini_time,end_time,ini_x_pos,ini_y_pos,end_x_pos,end_y_pos,tripinfo_duration,tripinfo_routeLength,tripinfo_timeLoss,tripinfo_waitingCount,tripinfo_waitingTime,tripinfo_arrivalLane,tripinfo_departLane,Repetition
4562,39,MoraEbre,RiberaEbre,11.574374999999991,66150.0,66309.0,33533.77,63517.51,33207.21,62757.16,160.0,1858.86,47.64,0,0.0,32260569#2_0,-153173585_0,2
4571,88,MoraEbre,RiberaEbre,14.735633802816894,66382.0,66878.0,33560.22,63474.34,34300.72,64375.17,497.0,7319.41,115.21,1,4.0,32119704#1_0,214473860#2_0,2
4579,54,MoraEbre,RiberaEbre,15.017758112094398,66588.0,66926.0,33481.23,63509.97,33756.73,63058.48,339.0,5079.54,78.45,0,0.0,-194782991_0,497727588_0,2
4624,9,MoraEbre,RiberaEbre,12.959130434782612,67745.0,67790.0,33384.36,63419.11,33513.91,63413.84,46.0,589.0,8.46,0,0.0,214473853#2_0,152916669#1_0,2
4656,162,MoraEbre,RiberaEbre,12.69040378006874,64938.0,67265.0,33538.52,63522.16,47232.17,66741.27,2328.0,29542.53,296.36,0,0.0,654348709#1_0,153173585_0,2
4668,44,MoraEbre,RiberaEbre,11.664833333333325,65192.0,65371.0,33481.17,63436.5,32998.74,62882.11,180.0,2096.59,50.89,0,0.0,538953893_0,214473853#4_0,2
4692,43,MoraEbre,RiberaEbre,11.040449438202248,65700.0,65877.0,33333.11,63627.58,33594.39,62851.16,178.0,1956.64,51.93,0,0.0,152916715_0,-153173587#1_0,2
4705,41,MoraEbre,RiberaEbre,11.174012738853511,65976.0,66132.0,33384.75,63592.56,33006.39,62823.87,157.0,1752.77,49.38,0,0.0,-152916785#1_0,-153173576#1_0,2
4722,75,MoraEbre,RiberaEbre,13.32578732106341,66336.0,66824.0,33518.41,63521.84,34782.84,64022.81,489.0,6505.44,105.18,0,0.0,685273683_0,-153173580#0_0,2
4724,117,MoraEbre,RiberaEbre,17.978640699523055,66378.0,67635.0,33390.21,63553.39,42064.93,66714.4,1258.0,22602.95,151.99,0,0.0,-61735842#4_0,194785457#0_0,2
4766,50,MoraEbre,RiberaEbre,16.675343750000007,67268.0,67587.0,33451.66,63565.58,33155.53,62138.16,320.0,5341.76,76.33,0,0.0,194787520_0,-153173582_0,2
4769,158,MoraEbre,RiberaEbre,12.629412265758095,67331.0,69678.0,33361.94,63520.77,46974.85,66873.36,2348.0,29649.03,301.97,0,0.0,-222024073#0_0,-194785457#0_0,2
