ID,lane_count,vehicle_fromTaz,vehicle_toTaz,avrg_speed,ini_time,end_time,ini_x_pos,ini_y_pos,end_x_pos,end_y_pos,tripinfo_duration,tripinfo_routeLength,tripinfo_timeLoss,tripinfo_waitingCount,tripinfo_waitingTime,tripinfo_arrivalLane,tripinfo_departLane,Repetition
2892,53,Tortosa,BaixEbre,13.09209302325582,53730.0,53944.0,22448.32,32595.24,22777.62,31368.09,215.0,2813.72,53.34,0,0.0,148062051#4_0,150637254#2_0,3
2901,120,Tortosa,BaixEbre,21.99715922107676,54050.0,54922.0,22991.7,32421.63,30887.72,25372.73,873.0,19199.29,141.24,0,0.0,195172826#5_0,116357331#3_0,3
2903,49,Tortosa,BaixEbre,14.892235294117643,54115.0,54369.0,22510.41,32402.11,22011.78,34873.93,255.0,3793.76,52.3,0,0.0,248113473_0,560977680_0,3
2908,70,Tortosa,BaixEbre,13.223827586206902,54279.0,54568.0,22427.78,32385.23,20920.38,33434.77,290.0,3821.66,88.43,0,0.0,223174673#2_0,150637233#0_0,3
2910,71,Tortosa,BaixEbre,20.11132879045996,54344.0,54930.0,22448.84,32481.7,29005.73,26035.91,587.0,11780.31,91.88,0,0.0,-215424627#0_0,-150637239#1_0,3
2921,153,Tortosa,BaixEbre,19.962855061908247,54704.0,56076.0,22959.72,32561.47,35968.35,26264.24,1373.0,27403.74,198.6,1,4.0,195169023#12_0,-561367695#0_0,3
2922,148,Tortosa,BaixEbre,30.57537706611576,54737.0,56672.0,22476.07,32627.95,52271.67,47709.36,1936.0,59187.58,170.12,0,0.0,42753677#1_0,146849596_0,3
2925,129,Tortosa,BaixEbre,28.14780873493977,54835.0,56162.0,22853.7,32324.75,46395.17,39781.49,1328.0,37366.29,153.68,0,0.0,153656348_0,116357331#0_0,3
2929,122,Tortosa,BaixEbre,26.05943097997895,54966.0,55914.0,22546.7,32624.07,39200.29,32616.13,949.0,24735.99,118.67,0,0.0,195199593#4_0,560977673_0,3
2932,139,Tortosa,BaixEbre,21.15545977011494,55064.0,56107.0,22539.15,32637.23,25731.81,21896.43,1044.0,22085.96,174.29,0,0.0,-185661032#1_0,146905147_0,3
2933,184,Tortosa,BaixEbre,25.190313829787268,55097.0,56976.0,22426.73,32322.6,48244.27,41737.87,1880.0,47352.77,188.03,0,0.0,-156350552#0_0,560977621#13_0,3
2936,34,Tortosa,BaixEbre,13.68732484076433,55195.0,55351.0,22763.5,32748.28,23110.9,32722.62,157.0,2141.12,24.95,0,0.0,113221838#0_0,362662919#0_0,3
2939,125,Tortosa,BaixEbre,24.826440839694673,55293.0,56340.0,22786.6,32755.15,38513.78,32548.77,1048.0,26006.23,138.96,0,0.0,-161625817#0_0,-110690752#2_0,3
2941,167,Tortosa,BaixEbre,25.98866628830879,55359.0,57120.0,22424.22,32371.86,47961.43,42039.44,1762.0,45776.6,165.3,0,0.0,156350539#2_0,-560977621#14_0,3
2944,225,Tortosa,BaixEbre,18.04517599277982,55457.0,57672.0,22423.75,32337.38,16308.69,25056.93,2216.0,39974.7,299.98,0,0.0,685093390#1_0,-560977621#13_0,3
2947,61,Tortosa,BaixEbre,11.002724999999984,55555.0,56754.0,22411.6,32348.68,25106.99,26706.73,1200.0,13187.41,147.7,0,0.0,-251833496#5_0,362662925#2_0,3
2949,147,Tortosa,BaixEbre,25.418783068783032,55620.0,57320.0,22472.18,32659.12,46561.46,40397.49,1701.0,43236.07,176.66,0,0.0,-156357928#0_0,-103962834#0_0,3
2953,146,Tortosa,BaixEbre,27.21872555205057,55751.0,57335.0,22483.7,32680.36,49703.98,44413.4,1585.0,43125.6,147.59,0,0.0,713169092#3_0,103962834#1_0,3
2956,156,Tortosa,BaixEbre,19.604110012360948,55850.0,57467.0,22631.12,32611.56,23136.55,22271.94,1618.0,31716.48,213.29,0,0.0,-215478522_0,362662918#0_0,3
2963,25,Tortosa,BaixEbre,12.450789473684207,56079.0,56192.0,22423.75,32337.38,22313.53,32804.41,114.0,1410.93,36.89,0,0.0,109002353#4_0,-560977621#13_0,3
2974,145,Tortosa,BaixEbre,23.752916666666657,56439.0,57542.0,22483.83,32344.02,23198.25,22969.9,1104.0,26212.56,171.74,0,0.0,215478521#2_0,146852857_0,3
2981,96,Tortosa,BaixEbre,12.178852459016394,56668.0,57033.0,22544.49,32374.5,20772.9,34014.02,366.0,4441.73,121.61,0,0.0,-223182891#1_0,146852850#1_0,3
2985,74,Tortosa,BaixEbre,12.804542314335055,56799.0,57377.0,22580.85,32365.24,19339.27,31742.18,579.0,7400.53,98.59,0,0.0,292102991#4_0,360412271#1_0,3
2991,218,Tortosa,BaixEbre,20.071532751091663,56995.0,59284.0,22947.61,32851.46,48748.19,22585.12,2290.0,45956.88,300.03,0,0.0,103494041#0_0,-146911520#1_0,3
2998,128,Tortosa,BaixEbre,23.601952380952397,57224.0,58483.0,22969.3,32410.45,37278.21,22434.69,1260.0,29729.7,159.78,0,0.0,107833144#0_0,-116357331#2_0,3
3004,122,Tortosa,BaixEbre,21.664956616052084,57420.0,58341.0,22476.07,32627.95,30715.44,24497.36,922.0,19962.03,149.35,0,0.0,507861428#0_0,146849596_0,3
3008,81,Tortosa,BaixEbre,12.178865740740745,57551.0,57982.0,22594.18,32354.02,21638.64,34228.79,432.0,5253.55,94.07,0,0.0,109883910#0_0,135977993#0_0,3
3009,117,Tortosa,BaixEbre,27.58096516690861,57584.0,58961.0,22631.12,32611.56,47406.79,41143.96,1378.0,37991.83,151.83,1,1.0,156353621#0_0,362662918#0_0,3
3011,127,Tortosa,BaixEbre,20.317121212121247,54042.0,55163.0,22489.19,32405.61,35326.65,23887.69,1122.0,22787.22,175.42,0,0.0,469937743#0_0,383261848#0_0,3
3013,79,Tortosa,BaixEbre,16.617664015904538,54097.0,55102.0,22522.23,32408.11,33045.28,28903.24,1006.0,16711.64,131.53,0,0.0,-222097207#3_0,146850113#2_0,3
3020,106,Tortosa,BaixEbre,23.305204216073765,54291.0,55049.0,22533.41,32403.77,30854.38,25390.33,759.0,17692.36,124.12,0,0.0,-195172829#5_0,146850113#3_0,3
3025,98,Tortosa,BaixEbre,27.050362811791373,54430.0,55311.0,22424.22,32371.86,37784.73,31679.48,882.0,23857.75,106.26,0,0.0,-195184178#0_0,-560977621#14_0,3
3026,95,Tortosa,BaixEbre,15.371709601873533,54457.0,55737.0,22448.84,32481.7,28334.18,23202.7,1281.0,19675.33,160.48,0,0.0,292076994#2_0,-150637239#1_0,3
3027,152,Tortosa,BaixEbre,25.310779742765284,54485.0,55728.0,22535.95,32621.69,40265.78,21893.05,1244.0,31468.83,169.96,0,0.0,195034850#1_0,-47229067#0_0,3
3036,66,Tortosa,BaixEbre,12.80564391273749,54734.0,56154.0,22580.85,32365.24,28279.31,24322.25,1421.0,18192.97,154.08,0,0.0,-215424622#1_0,360412271#1_0,3
3039,195,Tortosa,BaixEbre,23.45204730831975,54817.0,56042.0,22511.73,32420.22,19923.72,22004.05,1226.0,28740.39,208.94,0,0.0,-211727915#4_0,146849597_0,3
3044,39,Tortosa,BaixEbre,13.437971698113207,54956.0,55167.0,22631.12,32611.56,21220.02,33295.7,212.0,2842.3,64.05,0,0.0,147012412#1_0,362662918#0_0,3
3045,187,Tortosa,BaixEbre,23.238549556809073,54984.0,56224.0,22539.15,32637.23,20041.59,22059.64,1241.0,28822.71,216.4,0,0.0,211901487#2_0,146905147_0,3
3047,102,Tortosa,BaixEbre,24.17597772277224,55039.0,55846.0,22423.75,32337.38,35166.18,27935.44,808.0,19526.78,126.89,0,0.0,105637246#2_0,-560977621#13_0,3
3048,105,Tortosa,BaixEbre,8.175244897959171,55067.0,58006.0,22491.98,32390.44,14685.02,27507.41,2940.0,24019.26,337.42,0,0.0,683690768#0_0,383261848#1_0,3
3051,87,Tortosa,BaixEbre,30.815560498220677,55150.0,56273.0,22476.69,32662.22,46004.43,40216.97,1124.0,34621.04,108.63,0,0.0,153654487#1_0,103962834#0_0,3
3053,67,Tortosa,BaixEbre,12.722234042553193,55205.0,55486.0,22503.15,32381.41,20914.9,33508.23,282.0,3582.23,92.27,0,0.0,-223177589#1_0,146850118_0,3
3055,153,Tortosa,BaixEbre,24.987308602999228,55260.0,56526.0,22959.72,32561.47,39605.22,22022.94,1267.0,31647.88,173.33,0,0.0,195032205_0,-561367695#0_0,3
3057,44,Tortosa,BaixEbre,14.30408866995074,55316.0,55518.0,22538.6,32630.85,20510.34,32337.64,203.0,2905.33,41.08,0,0.0,363594701#1_0,560977671_0,3
3060,151,Tortosa,BaixEbre,24.831292200232845,55399.0,57116.0,22470.37,32645.69,45966.4,43578.98,1718.0,42655.8,184.47,0,0.0,156402274#3_0,150637254#3_0,3
3061,106,Tortosa,BaixEbre,27.04952054794523,55427.0,56302.0,22535.95,32621.69,38577.3,32181.46,876.0,23683.33,112.1,0,0.0,127048501#0_0,-47229067#0_0,3
3064,154,Tortosa,BaixEbre,24.649305153445333,55510.0,57236.0,22479.25,32571.09,46154.9,39955.59,1727.0,42559.62,185.22,0,0.0,153630027#1_0,108789748#0_0,3
3068,80,Tortosa,BaixEbre,10.212279569892482,55620.0,56084.0,22483.77,32645.84,21549.47,34182.14,465.0,4732.85,95.43,0,0.0,-380424019#6_0,119055086#0_0,3
3081,56,Tortosa,BaixEbre,13.099502074688802,55980.0,56220.0,22426.52,32419.4,21057.15,33477.28,241.0,3141.55,75.77,0,0.0,113753943#0_0,-150637239#0_0,3
3086,117,Tortosa,BaixEbre,26.322391304347835,56119.0,57038.0,22538.46,32607.88,38787.17,32324.77,920.0,24217.98,118.51,0,0.0,195188047#1_0,150637238#2_0,3
3087,113,Tortosa,BaixEbre,27.05545558086565,56147.0,57024.0,22468.62,32417.24,38647.33,32357.46,878.0,23752.11,109.33,0,0.0,119500961#0_0,146850115_0,3
3100,151,Tortosa,BaixEbre,24.832770663562275,56507.0,58224.0,22539.15,32637.23,45714.27,43749.87,1718.0,42649.81,186.4,0,0.0,-156402271#5_0,146905147_0,3
3108,78,Tortosa,BaixEbre,24.10608294930875,56728.0,57378.0,22969.3,32410.45,28134.72,23313.24,651.0,15700.14,101.46,0,0.0,173034915_0,-116357331#2_0,3
3109,202,Tortosa,BaixEbre,20.435765091249408,56756.0,58892.0,22522.23,32408.11,48983.75,22182.04,2137.0,43674.74,285.79,0,0.0,-103488398#1_0,146850113#2_0,3
3111,28,Tortosa,BaixEbre,12.64113821138211,56811.0,56933.0,22533.02,32604.43,22701.85,31704.38,123.0,1529.93,29.3,0,0.0,-146934795#0_0,-150637238#2_0,3
3114,131,Tortosa,BaixEbre,22.024276895943554,56894.0,58027.0,22539.15,32637.23,37415.0,25544.37,1134.0,24961.98,155.65,0,0.0,-469946145_0,146905147_0,3
3115,87,Tortosa,BaixEbre,13.70842105263158,56922.0,57396.0,22424.22,32371.86,22044.47,35692.82,475.0,6507.93,96.97,0,0.0,248113453#0_1,-560977621#14_0,3
3117,135,Tortosa,BaixEbre,26.957022106632053,56977.0,58514.0,22580.85,32365.24,47223.1,44192.51,1538.0,41455.55,156.34,0,0.0,143472043#8_0,360412271#1_0,3
3118,107,Tortosa,BaixEbre,22.913162612035862,57005.0,57785.0,22502.58,32694.94,31157.5,25253.07,781.0,17883.46,133.69,0,0.0,-195172828#5_0,113204780#0_0,3
3120,109,Tortosa,BaixEbre,24.32963541666665,57060.0,58019.0,22422.37,32535.91,35875.33,30706.52,960.0,23353.17,142.22,0,0.0,119486465#4_0,150637254#0_0,3
3125,111,Tortosa,BaixEbre,23.014045801526716,57199.0,57984.0,22470.11,32518.97,30787.26,25589.72,786.0,18069.52,131.74,0,0.0,-195172777#1_0,150637238#0_0,3
3127,73,Tortosa,BaixEbre,11.041457489878523,57254.0,58488.0,22533.41,32403.77,25129.51,26684.25,1235.0,13642.89,156.5,0,0.0,-251833501_0,146850113#3_0,3
3128,114,Tortosa,BaixEbre,28.56250944822373,57282.0,58604.0,22427.3,32362.4,47655.91,42286.44,1323.0,37776.67,123.95,0,0.0,435037084#0_0,560977621#14_0,3
3137,102,Tortosa,BaixEbre,29.535421888053502,57531.0,58727.0,22427.3,32362.4,45889.58,40678.67,1197.0,35339.05,119.57,0,0.0,-294954525#0_0,560977621#14_0,3
3138,102,Tortosa,BaixEbre,26.73747216035638,57559.0,58456.0,22540.88,32395.65,37823.41,31648.99,898.0,23998.17,109.67,0,0.0,-195184178#1_0,146852850#2_0,3
3152,137,Tortosa,BaixEbre,22.009776021080324,57922.0,59439.0,22427.3,32362.4,39441.48,22344.07,1518.0,33399.8,192.41,0,0.0,-195014749#6_0,560977621#14_0,3
3158,100,Tortosa,BaixEbre,23.104294330518673,58076.0,58904.0,22571.83,32857.13,27658.76,22331.67,829.0,19133.17,108.25,0,0.0,292076986#6_0,-103962834#3_0,3
3162,22,Tortosa,BaixEbre,11.154107142857145,58179.0,58290.0,22535.95,32621.69,22190.75,32501.67,112.0,1237.25,36.41,0,0.0,-113215666#1_0,-47229067#0_0,3
3165,108,Tortosa,BaixEbre,22.016378737541526,58256.0,59158.0,23044.82,32342.62,27652.78,23111.12,903.0,19879.72,126.12,0,0.0,292077023#2_0,-355426870_0,3
3166,96,Tortosa,BaixEbre,12.38899635036498,58282.0,59377.0,22426.73,32322.6,20840.69,37691.14,1096.0,13567.89,138.87,0,0.0,-228957365#0_0,560977621#13_0,3
3169,105,Tortosa,BaixEbre,29.471600000000034,58359.0,59558.0,22488.17,32326.5,46266.31,39908.28,1200.0,35354.21,140.31,0,0.0,153763218_0,-146852857_0,3
3170,155,Tortosa,BaixEbre,26.295930913348947,58385.0,60092.0,22517.01,32589.99,48990.25,43443.68,1708.0,44892.56,164.0,0,0.0,110439693#4_0,-150637238#1_0,3
3173,125,Tortosa,BaixEbre,22.81699059561129,58462.0,59418.0,22535.95,32621.69,36628.91,28182.12,957.0,21827.78,142.69,0,0.0,-469953740#2_0,-47229067#0_0,3
3180,154,Tortosa,BaixEbre,23.95274859287053,58642.0,59707.0,22457.47,32624.14,23019.98,22209.94,1066.0,25519.25,172.49,0,0.0,215478521#0_0,-150637254#2_0,3
3183,133,Tortosa,BaixEbre,26.34096830985916,58719.0,59854.0,22426.52,32419.4,39671.67,21980.62,1136.0,29901.86,152.72,0,0.0,195032186#0_0,-150637239#0_0,3
3192,135,Tortosa,BaixEbre,21.396497005988035,58950.0,59951.0,22483.83,32344.02,25357.98,21969.15,1002.0,21440.38,172.8,0,0.0,-215477666#0_0,146852857_0,3
3198,133,Tortosa,BaixEbre,25.994150453955907,59105.0,60646.0,22651.38,32345.01,47056.08,42792.7,1542.0,40068.88,150.43,0,0.0,156402307#2_0,362662923#6_0,3
3206,158,Tortosa,BaixEbre,23.80368061485908,59310.0,60480.0,22538.46,32607.88,21570.06,22748.81,1171.0,27865.33,188.26,0,0.0,677481348#0_0,150637238#2_0,3
3209,133,Tortosa,BaixEbre,27.411692205196484,59388.0,60888.0,22491.98,32390.44,45726.78,41279.51,1501.0,41134.87,158.11,0,0.0,165552698#0_0,383261848#1_0,3
3211,132,Tortosa,BaixEbre,17.527078804347823,59439.0,60910.0,22538.6,32630.85,37253.9,28419.95,1472.0,25801.12,198.77,0,0.0,174550670_0,560977671_0,3
3229,158,Tortosa,BaixEbre,25.212188914027166,59902.0,61669.0,22517.57,32607.36,46733.24,42873.5,1768.0,44559.77,188.8,0,0.0,-156402255#6_0,-146849596_0,3
3231,20,Tortosa,BaixEbre,12.677263157894735,59953.0,60047.0,22411.6,32348.68,22700.62,31697.11,95.0,1196.94,20.77,0,0.0,-146934795#0_0,362662925#2_0,3
3232,108,Tortosa,BaixEbre,29.84690176322417,59979.0,61169.0,22457.47,32624.14,46340.34,39834.15,1191.0,35541.09,130.74,0,0.0,153539351#2_0,-150637254#2_0,3
3234,20,Tortosa,BaixEbre,11.689680851063828,60030.0,60123.0,22511.73,32420.22,22265.32,32742.47,94.0,1095.52,34.13,0,0.0,131564012#1_0,146849597_0,3
3236,85,Tortosa,BaixEbre,17.2355272727273,60082.0,60906.0,22534.34,32361.23,29924.4,24423.83,825.0,14207.9,141.69,0,0.0,-195168937#8_0,362662925#0_0,3
3238,120,Tortosa,BaixEbre,11.822987288135586,60133.0,60604.0,22544.49,32374.5,21282.52,34265.3,472.0,5574.25,141.02,0,0.0,-380424012#1_0,146852850#1_0,3
3241,149,Tortosa,BaixEbre,24.858842105263058,60210.0,61919.0,22422.37,32535.91,45747.85,43808.65,1710.0,42497.31,188.03,0,0.0,156402271#5_0,150637254#0_0,3
3248,127,Tortosa,BaixEbre,26.61305099394991,60390.0,61546.0,22594.18,32354.02,40762.53,22050.26,1157.0,30787.72,151.6,0,0.0,655707233#0_0,135977993#0_0,3
3251,53,Tortosa,BaixEbre,12.958392857142865,60468.0,60691.0,22483.83,32344.02,21093.06,33530.73,224.0,2895.02,77.7,0,0.0,-223177571#2_0,146852857_0,3
3252,89,Tortosa,BaixEbre,24.68056062581484,60493.0,61259.0,22539.15,32637.23,29597.0,25704.25,767.0,18922.29,111.19,0,0.0,215108039_0,146905147_0,3
3254,112,Tortosa,BaixEbre,23.140471337579623,60545.0,61329.0,22483.77,32645.84,33218.63,27161.6,785.0,18152.55,141.63,0,0.0,760150958#3_0,119055086#0_0,3
3257,185,Tortosa,BaixEbre,27.104201877934248,60622.0,62325.0,22536.57,32627.19,50495.05,45298.0,1704.0,46168.23,158.36,0,0.0,156436670#2_0,-130313082_0,3
3261,133,Tortosa,BaixEbre,23.232594594594573,60725.0,62019.0,22539.15,32637.23,37447.81,22275.87,1295.0,30070.67,173.04,0,0.0,195014776#3_0,146905147_0,3
3262,96,Tortosa,BaixEbre,9.173722902921767,60750.0,61810.0,22510.41,32402.11,21576.9,28545.1,1061.0,9726.86,168.44,0,0.0,59430219#0_0,560977680_0,3
3266,136,Tortosa,BaixEbre,23.57454186413905,60853.0,62118.0,22423.04,32504.19,37418.57,22441.59,1266.0,29834.26,158.98,0,0.0,-195014775#2_0,150637275#0_0,3
3279,31,Tortosa,BaixEbre,17.484836601307187,61188.0,61340.0,22535.95,32621.69,21328.27,32022.05,153.0,2676.39,25.96,0,0.0,247915652#2_0,-47229067#0_0,3
3283,164,Tortosa,BaixEbre,26.712058111380127,57697.0,59348.0,22423.75,32337.38,50659.49,45182.91,1652.0,44118.94,153.12,0,0.0,-439914188#2_0,-560977621#13_0,3
3285,198,Tortosa,BaixEbre,18.936338370210446,57753.0,61458.0,22522.23,32408.11,51467.2,54816.82,3706.0,70174.56,399.34,0,0.0,-77992725#18_0,146850113#2_0,3
3287,120,Tortosa,BaixEbre,26.458035714285717,57808.0,58927.0,22502.58,32694.94,38856.36,22212.11,1120.0,29623.97,136.58,0,0.0,-195026734#2_0,113204780#0_0,3
3290,170,Tortosa,BaixEbre,24.318891328210803,57891.0,59712.0,22786.6,32755.15,45766.58,43813.64,1822.0,44300.81,189.65,0,0.0,156402277#5_0,-110690752#2_0,3
3292,108,Tortosa,BaixEbre,23.124877734877753,57947.0,58723.0,22502.58,32694.94,30755.4,25313.43,777.0,17954.93,129.57,0,0.0,48877035#4_1,113204780#0_0,3
3296,152,Tortosa,BaixEbre,30.557289281997924,58057.0,59978.0,22537.08,32416.39,52412.89,48096.59,1922.0,58736.3,174.23,0,0.0,42753684#1_0,146850113#0_0,3
3302,153,Tortosa,BaixEbre,24.985058754406534,58224.0,59925.0,22476.69,32662.22,45762.53,43507.47,1702.0,42505.15,180.58,0,0.0,165477130#5_0,103962834#0_0,3
3309,107,Tortosa,BaixEbre,26.78412175648705,58417.0,59418.0,22488.17,32326.5,37088.98,22860.55,1002.0,26829.92,123.38,0,0.0,-104311859#5_1,-146852857_0,3
3314,108,Tortosa,BaixEbre,25.90172293364378,58556.0,59414.0,22536.57,32627.19,28269.1,22021.1,859.0,22254.64,124.82,0,0.0,469539750#0_0,-130313082_0,3
3319,123,Tortosa,BaixEbre,20.034410000000012,58694.0,59693.0,22567.97,32642.52,31615.03,24776.65,1000.0,20021.91,157.28,1,1.0,-772942459_0,344448216#2_0,3
3320,91,Tortosa,BaixEbre,12.649369863013696,58722.0,59086.0,22489.19,32405.61,20650.02,33837.05,365.0,4613.7,110.17,0,0.0,223184447_0,383261848#0_0,3
3331,98,Tortosa,BaixEbre,14.350042674253194,59027.0,60432.0,22640.37,32429.18,28470.72,22513.92,1406.0,20162.43,183.08,0,0.0,381742850#0_0,-146872522_0,3
3344,79,Tortosa,BaixEbre,10.9711811652035,59387.0,60639.0,22533.41,32403.77,25055.32,26802.76,1253.0,13753.08,163.37,0,0.0,-251833509#1_0,146850113#3_0,3
3345,105,Tortosa,BaixEbre,26.758860045146704,59414.0,60299.0,22422.37,32535.91,38452.73,32088.7,886.0,23692.3,118.27,0,0.0,215401498#0_0,150637254#0_0,3
3352,35,Tortosa,BaixEbre,16.51767195767196,59608.0,59796.0,22465.89,32643.43,20745.51,32256.99,189.0,3110.67,31.75,0,0.0,112154413#0_0,-150637254#3_0,3
3363,198,Tortosa,BaixEbre,22.94792482380581,59913.0,61189.0,22437.18,32441.78,19636.84,22074.83,1277.0,29291.69,225.05,0,0.0,211911813#14_0,150637239#1_0,3
3366,73,Tortosa,BaixEbre,13.666027777777787,59996.0,60355.0,22786.6,32755.15,21364.39,33373.2,360.0,4912.45,89.63,0,0.0,-223174669#0_0,-110690752#2_0,3
3372,37,Tortosa,BaixEbre,11.64100591715976,60162.0,60330.0,22548.73,32333.89,21952.82,32565.48,169.0,1973.2,60.18,0,0.0,-146946461#1_0,146852850#0_0,3
3379,120,Tortosa,BaixEbre,27.64637967537055,60356.0,61772.0,22424.22,32371.86,47069.35,42671.42,1417.0,39167.14,132.15,0,0.0,156402307#0_0,-560977621#14_0,3
3381,99,Tortosa,BaixEbre,17.14437158469942,60411.0,61325.0,22786.6,32755.15,30218.41,24728.75,915.0,15679.06,138.72,0,0.0,195174978#3_0,-110690752#2_0,3
3383,163,Tortosa,BaixEbre,12.403031878815266,60467.0,64889.0,22484.74,32557.93,39101.71,26092.23,4423.0,54842.42,467.08,0,0.0,194817939#0_0,-150637238#0_0,3
3384,91,Tortosa,BaixEbre,27.58121428571429,60494.0,61333.0,22535.95,32621.69,38113.68,32246.31,840.0,23153.17,107.48,1,3.0,161625814#0_0,-47229067#0_0,3
3388,102,Tortosa,BaixEbre,26.94513142857141,60605.0,61479.0,22448.32,32595.24,38365.73,32135.46,875.0,23563.65,115.65,0,0.0,195188042#1_0,150637254#2_0,3
3389,120,Tortosa,BaixEbre,27.259452449567714,60633.0,62020.0,22573.06,32662.89,47492.83,40982.56,1388.0,37823.48,149.21,0,0.0,156354108#1_0,344448216#0_0,3
3395,171,Tortosa,BaixEbre,27.06867245657571,60799.0,62410.0,22423.04,32504.19,44312.45,41063.06,1612.0,43628.0,176.38,0,0.0,-119486300#8_0,150637275#0_0,3
3397,99,Tortosa,BaixEbre,27.17190255220416,60854.0,61715.0,22503.15,32381.41,38194.02,32133.95,862.0,23414.61,111.74,0,0.0,-215401499#3_0,146850118_0,3
3399,156,Tortosa,BaixEbre,26.762978328173322,60910.0,62524.0,22465.89,32643.43,44875.45,41706.86,1615.0,43211.82,176.25,0,0.0,165552656_0,-150637254#3_0,3
3404,83,Tortosa,BaixEbre,17.419516129032242,61048.0,61853.0,22499.22,32571.71,29936.64,24618.77,806.0,14020.68,132.65,0,0.0,-195169013#3_0,150637238#1_0,3
3406,81,Tortosa,BaixEbre,9.52537700865265,61104.0,61912.0,22489.19,32405.61,20507.44,30748.77,809.0,7725.85,132.58,0,0.0,315087320#5_0,383261848#0_0,3
3411,179,Tortosa,BaixEbre,25.93830199430207,61230.0,62984.0,22991.7,32421.63,50487.45,45289.84,1755.0,45508.76,170.16,0,0.0,156436670#3_0,116357331#3_0,3
3419,134,Tortosa,BaixEbre,24.57529166666668,61390.0,62589.0,22786.6,32755.15,37144.23,22661.96,1200.0,29480.91,144.84,0,0.0,-104336303#0_0,-110690752#2_0,3
3428,130,Tortosa,BaixEbre,20.70061578490895,61570.0,62722.0,22517.01,32589.99,35078.22,24761.52,1153.0,23872.68,173.22,0,0.0,469937747#0_0,-150637238#1_0,3
3432,210,Tortosa,BaixEbre,22.00184511784511,61650.0,63134.0,22535.95,32621.69,19677.41,22223.28,1485.0,32655.3,238.58,0,0.0,-282156301#0_0,-47229067#0_0,3
3441,37,Tortosa,BaixEbre,13.87183333333334,61830.0,62009.0,22844.31,32452.38,22467.49,32647.1,180.0,2484.24,34.23,0,0.0,-150637254#3_0,-561090100#3_0,3
3447,147,Tortosa,BaixEbre,25.00322732626616,61950.0,63647.0,22307.73,32750.25,46278.18,43595.86,1698.0,42434.08,184.43,0,0.0,156402275#5_0,-47229072_0,3
3452,132,Tortosa,BaixEbre,23.35519906323185,62050.0,63330.0,22483.77,32645.84,37275.21,22328.1,1281.0,29905.63,169.84,0,0.0,195014687#1_0,119055086#0_0,3
3456,203,Tortosa,BaixEbre,22.884219114219114,62130.0,63416.0,22763.5,32748.28,19631.82,21991.77,1287.0,29436.68,225.5,0,0.0,211899824#10_0,362662919#0_0,3
3457,69,Tortosa,BaixEbre,11.317245508982039,62150.0,63485.0,22448.84,32481.7,26288.8,26113.97,1336.0,15099.75,157.66,0,0.0,-223121858#0_0,-150637239#1_0,3
3462,60,Tortosa,BaixEbre,19.40728813559322,62250.0,62662.0,22502.58,32694.94,24694.81,27200.35,413.0,8010.19,81.38,0,0.0,214721138#2_0,113204780#0_0,3
3467,69,Tortosa,BaixEbre,11.030608766233756,62350.0,63581.0,22535.95,32621.69,25178.31,26632.22,1232.0,13579.62,155.09,0,0.0,250588309#1_0,-47229067#0_0,3
3470,17,Tortosa,BaixEbre,13.007123287671229,62410.0,62482.0,22488.18,32369.2,22316.21,32784.23,73.0,949.26,23.83,0,0.0,358714996#0_0,383261848#3_0,3
3472,49,Tortosa,BaixEbre,14.12252475247525,62450.0,62651.0,22423.75,32337.38,21487.87,33243.61,202.0,2852.53,58.6,0,0.0,-129134535#0_0,-560977621#13_0,3
3479,161,Tortosa,BaixEbre,23.44875441696113,62590.0,63721.0,22959.72,32561.47,23107.78,21971.76,1132.0,26533.07,178.4,0,0.0,177326040_0,-561367695#0_0,3
3480,123,Tortosa,BaixEbre,24.02847429519076,62610.0,63815.0,22483.7,32680.36,37144.66,22378.7,1206.0,28969.62,153.18,0,0.0,-195014688#0_0,103962834#1_0,3
3489,90,Tortosa,BaixEbre,14.061338461538453,62790.0,64089.0,22510.41,32402.11,29455.35,23581.74,1300.0,18277.37,179.35,0,0.0,292077022#0_0,560977680_0,3
3493,152,Tortosa,BaixEbre,27.073222718570523,62870.0,64436.0,22533.02,32604.43,45381.67,41239.99,1567.0,42423.47,168.19,0,0.0,156412797_0,-150637238#2_0,3
3495,119,Tortosa,BaixEbre,21.082407407407416,62910.0,63827.0,22422.37,32535.91,31093.98,24669.3,918.0,19346.66,152.46,0,0.0,195172753#2_0,150637254#0_0,3
3500,171,Tortosa,BaixEbre,25.541266592920362,63010.0,64817.0,22538.46,32607.88,48124.39,42366.13,1808.0,46175.39,184.57,0,0.0,-160722733#3_0,150637238#2_0,3
3507,83,Tortosa,BaixEbre,19.385923718712746,63150.0,63988.0,22502.58,32694.94,32519.96,27526.87,839.0,16250.5,114.0,0,0.0,413993996#1_0,113204780#0_0,3
3508,121,Tortosa,BaixEbre,22.302031782065807,63170.0,64050.0,22853.7,32324.75,30422.14,25431.61,881.0,19653.44,137.14,0,0.0,-238232860#2_0,116357331#0_0,3
3512,109,Tortosa,BaixEbre,18.48701204819276,63250.0,64909.0,22540.88,32395.65,31715.43,23310.05,1660.0,30680.52,178.13,0,0.0,469995677#2_0,146852850#2_0,3
